"Phyllanthus samoanus","Phyllanthus","","samoanus",NA,NA,"","","kew-467990",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","samoanus","","","(Müll.Arg.) W.L.Wagner & Lorence","kew-467990","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus scabrifolius","Phyllanthus","","scabrifolius",NA,NA,"","","kew-154865",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","scabrifolius","","","Hook.f.","kew-154865","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus seemannii","Phyllanthus","","seemannii",NA,NA,"","","kew-154882",TRUE,"1.1","Synonym","Phyllanthaceae","Glochidion","","seemannii","","","Müll.Arg.","kew-90748","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus sellowianus","Phyllanthus","","sellowianus",NA,NA,"","","kew-154884",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","sellowianus","","","(Klotzsch) Müll.Arg.","kew-154884","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus sepialis","Phyllanthus","","sepialis",NA,NA,"","","kew-154888",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","sepialis","","","Müll.Arg.","kew-154888","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus sericeus","Phyllanthus","","sericeus",NA,NA,"","","kew-154891",TRUE,"1.1","Synonym","Phyllanthaceae","Glochidion","","sericeum","","","(Blume) Zoll. & Moritzi","kew-90751","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus similis","Phyllanthus","","similis",NA,NA,"","","kew-154902",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","similis","","","Müll.Arg.","kew-154902","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus st","Phyllanthus","","st",NA,NA,"","","",FALSE,"1.1","","","Phyllanthus","","st",NA,"","","","",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus subcrenulatus","Phyllanthus","","subcrenulatus",NA,NA,"","","kew-154970",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","subcrenulatus","","","F.Muell.","kew-154970","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus taitensis","Phyllanthus","","taitensis",NA,NA,"","","kew-154998",TRUE,"1.1","Synonym","Phyllanthaceae","Glochidion","","taitense","","","Baill. ex Müll.Arg.","kew-90788","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus talbotii","Phyllanthus","","talbotii",NA,NA,"","","kew-155000",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","talbotii","","","Sedgw.","kew-155000","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus taxodiifolius","Phyllanthus","","taxodiifolius",NA,NA,"","","kew-155005",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","taxodiifolius","","","Beille","kew-155005","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus temehaniensis","Phyllanthus","","temehaniensis",NA,NA,"","","kew-468006",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","temehaniensis","","","(J.W.Moore) W.L.Wagner & Lorence","kew-468006","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus tenellus","Phyllanthus","","tenellus",NA,NA,"","","kew-155007",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","tenellus","","","Roxb.","kew-155007","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus tuamotuensis","Phyllanthus","","tuamotuensis",NA,NA,"","","kew-468007",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","tuamotuensis","","","(J.Florence) W.L.Wagner & Lorence","kew-468007","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus unifoliatus","Phyllanthus","","unifoliatus",NA,NA,"","","kew-155092",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","unifoliatus","","","M.Schmid","kew-155092","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus urinaria","Phyllanthus","","urinaria",NA,NA,"","","kew-155097",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","urinaria","","","L.","kew-155097","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus ussuriensis","Phyllanthus","","ussuriensis",NA,NA,"","","kew-155101",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","ussuriensis","","","Rupr. & Maxim.","kew-155101","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus vakinankaratrae","Phyllanthus","","vakinankaratrae",NA,NA,"","","kew-155108",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","vakinankaratrae","","","Leandri","kew-155108","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus virgatus","Phyllanthus","","virgatus",NA,NA,"","","kew-155134",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","virgatus","","","G.Forst.","kew-155134","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus vulcani","Phyllanthus","","vulcani",NA,NA,"","","kew-155149",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","vulcani","","","Guillaumin","kew-155149","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus warnockii","Phyllanthus","","warnockii",NA,NA,"","","kew-373795",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","warnockii","","","G.L.Webster","kew-373795","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus welwitschianus","Phyllanthus","","welwitschianus",NA,NA,"","","kew-155158",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","welwitschianus","","","Müll.Arg.","kew-155158","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus wheeleri","Phyllanthus","","wheeleri",NA,NA,"","","kew-155160",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","wheeleri","","","G.L.Webster","kew-155160","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllanthus wilderi","Phyllanthus","","wilderi",NA,NA,"","","kew-467926",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","wilderi","","","(J.Florence) W.L.Wagner & Lorence","kew-467926","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllarthron antongiliense","Phyllarthron","","antongiliense",NA,NA,"","","kew-317839",TRUE,"1.1","Accepted","Bignoniaceae","Phyllarthron","","antongiliense","","","Capuron","kew-317839","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllarthron articulatum","Phyllarthron","","articulatum",NA,NA,"","","kew-317838",TRUE,"1.1","Accepted","Bignoniaceae","Phyllarthron","","articulatum","","","(Desf.) K.Schum.","kew-317838","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllarthron cauliflorum","Phyllarthron","","cauliflorum",NA,NA,"","","kew-317834",TRUE,"1.1","Accepted","Bignoniaceae","Phyllarthron","","cauliflorum","","","Capuron","kew-317834","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllarthron comorense","Phyllarthron","","comorense",NA,NA,"","","kew-317832",TRUE,"1.1","Accepted","Bignoniaceae","Phyllarthron","","comorense","","","DC.","kew-317832","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllarthron humblotianum","Phyllarthron","","humblotianum",NA,NA,"","","kew-317829",TRUE,"1.1","Accepted","Bignoniaceae","Phyllarthron","","humblotianum","","","H.Perrier","kew-317829","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllarthron subumbellatum","Phyllarthron","","subumbellatum",NA,NA,"","","kew-317787",TRUE,"1.1","Accepted","Bignoniaceae","Phyllarthron","","subumbellatum","","","H.Perrier","kew-317787","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllis nobla","Phyllis","","nobla",NA,NA,"","","kew-155193",TRUE,"1.1","Accepted","Rubiaceae","Phyllis","","nobla","","","L.","kew-155193","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllobotryon spathulatum","Phyllobotryon","","spathulatum",NA,NA,"","","kew-4868118",TRUE,"1.1","Unresolved","Salicaceae","Phyllobotryon","","spathulatum","","","Müll.Arg.","kew-4868118","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Phyllocara aucheri","Phyllocara","","aucheri",NA,NA,"","","tro-4002504",TRUE,"1.1","Synonym","Boraginaceae","Anchusa","","aucheri","","","A.DC.","kew-2636470","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllocladus alpinus","Phyllocladus","","alpinus",NA,NA,"","","kew-2562880",TRUE,"1.1","Synonym","Podocarpaceae","Phyllocladus","","trichomanoides","var.","alpinus","(Hook.f.) Parl.","kew-2871463","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllocladus aspleniifolius","Phyllocladus","","aspleniifolius",NA,NA,"","","kew-2562664",TRUE,"1.1","Accepted","Podocarpaceae","Phyllocladus","","aspleniifolius","","","(Labill.) Hook.f.","kew-2562664","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllocladus hypophyllus","Phyllocladus","","hypophyllus",NA,NA,"","","kew-2562662",TRUE,"1.1","Accepted","Podocarpaceae","Phyllocladus","","hypophyllus","","","Hook.f.","kew-2562662","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllocladus toatoa","Phyllocladus","","toatoa",NA,NA,"","","kew-2562654",TRUE,"1.1","Accepted","Podocarpaceae","Phyllocladus","","toatoa","","","Molloy","kew-2562654","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllocladus trichomanoides","Phyllocladus","","trichomanoides",NA,NA,"","","kew-2562671",TRUE,"1.1","Accepted","Podocarpaceae","Phyllocladus","","trichomanoides","","","D.Don","kew-2562671","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllocosmus africanus","Phyllocosmus","","africanus",NA,NA,"","","kew-2529446",TRUE,"1.1","Accepted","Ixonanthaceae","Phyllocosmus","","africanus","","","(Hook.f.) Klotzsch","kew-2529446","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllocosmus sessiliflorus","Phyllocosmus","","sessiliflorus",NA,NA,"","","kew-2529429",TRUE,"1.1","Accepted","Ixonanthaceae","Phyllocosmus","","sessiliflorus","","","Oliv.","kew-2529429","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phylloctenium decaryanum","Phylloctenium","","decaryanum",NA,NA,"","","kew-317771",TRUE,"1.1","Accepted","Bignoniaceae","Phylloctenium","","decaryanum","","","H.Perrier","kew-317771","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllodium elegans","Phyllodium","","elegans",NA,NA,"","","ild-32881",TRUE,"1.1","Accepted","Leguminosae","Phyllodium","","elegans","","","(Lour.) Desv.","ild-32881","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllodium pulchellum","Phyllodium","","pulchellum",NA,NA,"","","ild-32701",TRUE,"1.1","Accepted","Leguminosae","Phyllodium","","pulchellum","","","(L.) Desv.","ild-32701","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllodium vestitum","Phyllodium","","vestitum",NA,NA,"","","ild-46669",TRUE,"1.1","Accepted","Leguminosae","Phyllodium","","vestitum","","","Benth.","ild-46669","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllodoce aleutica","Phyllodoce","","aleutica",NA,NA,"","","tro-12300092",TRUE,"1.1","Accepted","Ericaceae","Phyllodoce","","aleutica","","","(Spreng.) A. Heller","tro-12300092","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllodoce breweri","Phyllodoce","","breweri",NA,NA,"","","tro-50074162",TRUE,"1.1","Accepted","Ericaceae","Phyllodoce","","breweri","","","Maxim.","tro-50074162","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllodoce caerulea","Phyllodoce","","caerulea",NA,NA,"","","kew-2410042",TRUE,"1.1","Accepted","Ericaceae","Phyllodoce","","caerulea","","","(L.) Bab.","kew-2410042","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllodoce deflexa","Phyllodoce","","deflexa",NA,NA,"","","tro-50000282",TRUE,"1.1","Accepted","Ericaceae","Phyllodoce","","deflexa","","","Ching ex H.P. Yang","tro-50000282","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllodoce empetriformis","Phyllodoce","","empetriformis",NA,NA,"","","tro-12300084",TRUE,"1.1","Accepted","Ericaceae","Phyllodoce","","empetriformis","","","(Sm.) D. Don","tro-12300084","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllodoce glanduliflora","Phyllodoce","","glanduliflora",NA,NA,"","","tro-12300101",TRUE,"1.1","Accepted","Ericaceae","Phyllodoce","","glanduliflora","","","(Hook.) Coville","tro-12300101","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllodoce nipponica","Phyllodoce","","nipponica",NA,NA,"","","kew-2410069",TRUE,"1.1","Unresolved","Ericaceae","Phyllodoce","","nipponica","","","Makino","kew-2410069","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Phyllodon lingulatus","Phyllodon","","lingulatus",NA,NA,"","","tro-35183747",TRUE,"1.1","Accepted","Hypnaceae","Phyllodon","","lingulatus","","","(Cardot) W.R. Buck","tro-35183747","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllodon truncatulus","Phyllodon","","truncatulus",NA,NA,"","","tro-35183745",TRUE,"1.1","Accepted","Hypnaceae","Phyllodon","","truncatulus","","","(Müll. Hal.) W.R. Buck","tro-35183745","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllodrepanium falcifolium","Phyllodrepanium","","falcifolium",NA,NA,"","","tro-35169018",TRUE,"1.1","Accepted","Phyllodrepaniaceae","Phyllodrepanium","","falcifolium","","","(Schwägr.) Crosby","tro-35169018","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phylloglossum drummondii","Phylloglossum","","drummondii",NA,NA,"","","tro-26619676",TRUE,"1.1","Synonym","Lycopodiaceae","Huperzia","","drummondii","","","(Kunze) Christenh.","tro-100374521","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllogonium fulgens","Phyllogonium","","fulgens",NA,NA,"","","tro-35108817",TRUE,"1.1","Accepted","Phyllogoniaceae","Phyllogonium","","fulgens","","","(Hedw.) Brid.","tro-35108817","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllogonium viride","Phyllogonium","","viride",NA,NA,"","","tro-35108834",TRUE,"1.1","Accepted","Phyllogoniaceae","Phyllogonium","","viride","","","Brid.","tro-35108834","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllolepidum cyclocarpum","Phyllolepidum","","cyclocarpum",NA,NA,"","","",FALSE,"1.1","","","Phyllolepidum","","cyclocarpum",NA,"","","","",FALSE,FALSE,FALSE,2017-05-11
"Phyllolepidum rupestre","Phyllolepidum","","rupestre",NA,NA,"","","tro-100358934",TRUE,"1.1","Synonym","Brassicaceae","Aurinia","","rupestris","","","(Sweet) Cullen & T.R.Dudley","kew-2666581","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllolobium balfourianum","Phyllolobium","","balfourianum",NA,NA,"","","tro-50305889",TRUE,"1.1","Accepted","Leguminosae","Phyllolobium","","balfourianum","","","(N.D. Simpson) M.L. Zhang & Podl.","tro-50305889","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllolobium milingense","Phyllolobium","","milingense",NA,NA,"","","tro-50305910",TRUE,"1.1","Accepted","Leguminosae","Phyllolobium","","milingense","","","(C.C. Ni & P.C. Li) M.L. Zhang & Podl.","tro-50305910","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllomelia coronata","Phyllomelia","","coronata",NA,NA,"","","kew-155227",TRUE,"1.1","Accepted","Rubiaceae","Phyllomelia","","coronata","","","Griseb.","kew-155227","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllonoma laticuspis","Phyllonoma","","laticuspis",NA,NA,"","","kew-2410519",TRUE,"1.1","Accepted","Phyllonomaceae","Phyllonoma","","laticuspis","","","(Turcz.) Engl.","kew-2410519","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllonoma ruscifolia","Phyllonoma","","ruscifolia",NA,NA,"","","kew-2410505",TRUE,"1.1","Accepted","Phyllonomaceae","Phyllonoma","","ruscifolia","","","Willd. ex Schult.","kew-2410505","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllopentas concinna","Phyllopentas","","concinna",NA,NA,"","","kew-373697",TRUE,"1.1","Accepted","Rubiaceae","Phyllopentas","","concinna","","","(K.Schum.) Kårehed & B.Bremer","kew-373697","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllopentas elata","Phyllopentas","","elata",NA,NA,"","","kew-373639",TRUE,"1.1","Accepted","Rubiaceae","Phyllopentas","","elata","","","(K.Schum.) Kårehed & B.Bremer","kew-373639","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllopentas mussaendoides","Phyllopentas","","mussaendoides",NA,NA,"","","kew-375102",TRUE,"1.1","Accepted","Rubiaceae","Phyllopentas","","mussaendoides","","","(Baker) Kårehed & B.Bremer","kew-375102","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllopentas schimperiana","Phyllopentas","","schimperiana",NA,NA,"","","kew-373811",TRUE,"1.1","Unresolved","Rubiaceae","Phyllopentas","","schimperiana","","","Kårehed & B.Bremer","kew-373811","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Phyllopentas schumanniana","Phyllopentas","","schumanniana",NA,NA,"","","kew-375109",TRUE,"1.1","Accepted","Rubiaceae","Phyllopentas","","schumanniana","","","(K.Krause) Kårehed & B.Bremer","kew-375109","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllopentas tenuis","Phyllopentas","","tenuis",NA,NA,"","","kew-373700",TRUE,"1.1","Accepted","Rubiaceae","Phyllopentas","","tenuis","","","(Verdc.) Kårehed & B.Bremer","kew-373700","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllopentas ulugurica","Phyllopentas","","ulugurica",NA,NA,"","","kew-373701",TRUE,"1.1","Accepted","Rubiaceae","Phyllopentas","","ulugurica","","","(Verdc.) Kårehed & B.Bremer","kew-373701","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllopodium cuneifolium","Phyllopodium","","cuneifolium",NA,NA,"","","tro-29203041",TRUE,"1.1","Accepted","Scrophulariaceae","Phyllopodium","","cuneiifolium","","","(L. f.) Benth.","tro-29203041","Accepted",TRUE,FALSE,FALSE,2017-05-11
"Phyllopodium dolomiticum","Phyllopodium","","dolomiticum",NA,NA,"","","kew-2543724",TRUE,"1.1","Unresolved","Scrophulariaceae","Phyllopodium","","dolomiticum","","","Hilliard","kew-2543724","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Phyllopodium multifolium","Phyllopodium","","multifolium",NA,NA,"","","tro-29203079",TRUE,"1.1","Accepted","Scrophulariaceae","Phyllopodium","","multifolium","","","Hiern","tro-29203079","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phylloscirpus acaulis","Phylloscirpus","","acaulis",NA,NA,"","","kew-258207",TRUE,"1.1","Accepted","Cyperaceae","Phylloscirpus","","acaulis","","","(Phil.) Goetgh. & D.A.Simpson","kew-258207","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phylloscirpus bolivianus","Phylloscirpus","","bolivianus",NA,NA,"","","kew-258209",TRUE,"1.1","Accepted","Cyperaceae","Phylloscirpus","","boliviensis","","","(Barros) Dhooge & Goetgh.","kew-258209","Accepted",TRUE,FALSE,FALSE,2017-05-11
"Phylloscirpus deserticola","Phylloscirpus","","deserticola",NA,NA,"","","kew-258210",TRUE,"1.1","Accepted","Cyperaceae","Phylloscirpus","","deserticola","","","(Phil.) Dhooge & Goetgh.","kew-258210","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllosma capensis","Phyllosma","","capensis",NA,NA,"","","tro-28101104",TRUE,"1.1","Accepted","Rutaceae","Phyllosma","","capensis","","","Bolus","tro-28101104","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllospadix iwatensis","Phyllospadix","","iwatensis",NA,NA,"","","kew-284458",TRUE,"1.1","Accepted","Zosteraceae","Phyllospadix","","iwatensis","","","Makino","kew-284458","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllospadix japonicus","Phyllospadix","","japonicus",NA,NA,"","","kew-308459",TRUE,"1.1","Accepted","Zosteraceae","Phyllospadix","","japonicus","","","Makino","kew-308459","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllospadix scouleri","Phyllospadix","","scouleri",NA,NA,"","","kew-308460",TRUE,"1.1","Accepted","Zosteraceae","Phyllospadix","","scouleri","","","Hook.","kew-308460","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllospadix torreyi","Phyllospadix","","torreyi",NA,NA,"","","kew-293407",TRUE,"1.1","Accepted","Zosteraceae","Phyllospadix","","torreyi","","","S.Watson","kew-293407","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys acuta","Phyllostachys","","acuta",NA,NA,"","","kew-434044",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","acuta","","","C.D.Chu & C.S.Chao","kew-434044","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys angusta","Phyllostachys","","angusta",NA,NA,"","","kew-434047",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","angusta","","","McClure","kew-434047","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys arcana","Phyllostachys","","arcana",NA,NA,"","","kew-434048",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","arcana","","","McClure","kew-434048","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys atrovaginata","Phyllostachys","","atrovaginata",NA,NA,"","","kew-434052",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","atrovaginata","","","C.S.Chao & H.Y.Chou","kew-434052","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys aurea","Phyllostachys","","aurea",NA,NA,"","","kew-434053",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","aurea","","","Rivière & C.Rivière","kew-434053","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys aureosulcata","Phyllostachys","","aureosulcata",NA,NA,"","","kew-434058",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","aureosulcata","","","McClure","kew-434058","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys bambusoides","Phyllostachys","","bambusoides",NA,NA,"","","kew-434065",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","bambusoides","","","Siebold & Zucc.","kew-434065","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys bissetii","Phyllostachys","","bissetii",NA,NA,"","","kew-434097",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","bissetii","","","McClure","kew-434097","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys dulcis","Phyllostachys","","dulcis",NA,NA,"","","kew-434115",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","dulcis","","","McClure","kew-434115","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys edulis","Phyllostachys","","edulis",NA,NA,"","","kew-434116",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","edulis","","","(Carrière) J.Houz.","kew-434116","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys elegans","Phyllostachys","","elegans",NA,NA,"","","kew-434141",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","elegans","","","McClure","kew-434141","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys flexuosa","Phyllostachys","","flexuosa",NA,NA,"","","kew-434150",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","flexuosa","","","Rivière & C.Rivière","kew-434150","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys glabrata","Phyllostachys","","glabrata",NA,NA,"","","kew-434154",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","glabrata","","","S.Y.Chen & C.Y.Yao","kew-434154","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys glauca","Phyllostachys","","glauca",NA,NA,"","","kew-434155",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","glauca","","","McClure","kew-434155","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys heteroclada","Phyllostachys","","heteroclada",NA,NA,"","","kew-434162",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","heteroclada","","","Oliv.","kew-434162","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys kwangsiensis","Phyllostachys","","kwangsiensis",NA,NA,"","","kew-434194",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","kwangsiensis","","","W.Y.Hsiung, Q.H.Dai & J.K.Liu","kew-434194","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys mannii","Phyllostachys","","mannii",NA,NA,"","","kew-434204",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","mannii","","","Gamble","kew-434204","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys meyeri","Phyllostachys","","meyeri",NA,NA,"","","kew-434210",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","meyeri","","","McClure","kew-434210","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys nidularia","Phyllostachys","","nidularia",NA,NA,"","","kew-434222",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","nidularia","","","Munro","kew-434222","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys nigra","Phyllostachys","","nigra",NA,NA,"","","kew-434230",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","nigra","","","(Lodd. ex Lindl.) Munro","kew-434230","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys parvifolia","Phyllostachys","","parvifolia",NA,NA,"","","kew-434270",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","parvifolia","","","C.D.Chu & H.Y.Chou","kew-434270","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys praecox","Phyllostachys","","praecox",NA,NA,"","","kew-434276",TRUE,"1.1","Synonym","Poaceae","Phyllostachys","","violascens","","","Rivière & C.Rivière","kew-434383","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys prominens","Phyllostachys","","prominens",NA,NA,"","","kew-434281",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","prominens","","","W.Y.Hsiung","kew-434281","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys reticulata","Phyllostachys","","reticulata",NA,NA,"","","kew-434330",TRUE,"1.1","Synonym","Poaceae","Phyllostachys","","bambusoides","","","Siebold & Zucc.","kew-434065","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys rubromarginata","Phyllostachys","","rubromarginata",NA,NA,"","","kew-434349",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","rubromarginata","","","McClure","kew-434349","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys sulphurea","Phyllostachys","","sulphurea",NA,NA,"","","kew-434364",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","sulphurea","","","(Carrière) Rivière & C.Rivière","kew-434364","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Phyllostachys violascens","Phyllostachys","","violascens",NA,NA,"","","kew-434383",TRUE,"1.1","Accepted","Poaceae","Phyllostachys","","violascens","","","Rivière & C.Rivière","kew-434383","Accepted",FALSE,FALSE,FALSE,2017-05-11
