"Pseudosmodingium perniciosum","Pseudosmodingium","","perniciosum",NA,NA,"","","tro-50143802",TRUE,"1.1","Accepted","Anacardiaceae","Pseudosmodingium","","perniciosum","","","(Kunth) Engl.","tro-50143802","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosorghum fasciculare","Pseudosorghum","","fasciculare",NA,NA,"","","kew-438468",TRUE,"1.1","Accepted","Poaceae","Pseudosorghum","","fasciculare","","","(Roxb.) A.Camus","kew-438468","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosorghum zollingeri","Pseudosorghum","","zollingeri",NA,NA,"","","kew-438470",TRUE,"1.1","Accepted","Poaceae","Pseudosorghum","","zollingeri","","","(Steud.) A.Camus","kew-438470","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudospiridentopsis horrida","Pseudospiridentopsis","","horrida",NA,NA,"","","tro-35143324",TRUE,"1.1","Accepted","Trachypodaceae","Pseudospiridentopsis","","horrida","","","(Mitt. ex Cardot) M. Fleisch.","tro-35143324","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudospondias microcarpa","Pseudospondias","","microcarpa",NA,NA,"","","kew-2407084",TRUE,"1.1","Accepted","Anacardiaceae","Pseudospondias","","microcarpa","","","(A.Rich.) Engl.","kew-2407084","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudostachyum polymorphum","Pseudostachyum","","polymorphum",NA,NA,"","","kew-438475",TRUE,"1.1","Accepted","Poaceae","Pseudostachyum","","polymorphum","","","Munro","kew-438475","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudostellaria davidii","Pseudostellaria","","davidii",NA,NA,"","","tro-6302941",TRUE,"1.1","Accepted","Caryophyllaceae","Pseudostellaria","","davidii","","","(Franch.) Pax","tro-6302941","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudostellaria heterantha","Pseudostellaria","","heterantha",NA,NA,"","","tro-6302942",TRUE,"1.1","Accepted","Caryophyllaceae","Pseudostellaria","","heterantha","","","(Maxim.) Pax","tro-6302942","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudostellaria heterophylla","Pseudostellaria","","heterophylla",NA,NA,"","","kew-2409729",TRUE,"1.1","Accepted","Caryophyllaceae","Pseudostellaria","","heterophylla","","","(Miq.) Pax","kew-2409729","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudostellaria jamesiana","Pseudostellaria","","jamesiana",NA,NA,"","","tro-6300414",TRUE,"1.1","Accepted","Caryophyllaceae","Pseudostellaria","","jamesiana","","","(Torr.) W.A. Weber & R.L. Hartm.","tro-6300414","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudostellaria palibiniana","Pseudostellaria","","palibiniana",NA,NA,"","","tro-50177209",TRUE,"1.1","Accepted","Caryophyllaceae","Pseudostellaria","","palibiniana","","","(Takeda) Ohwi","tro-50177209","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudostifftia kingii","Pseudostifftia","","kingii",NA,NA,"","","gcc-75879",TRUE,"1.1","Accepted","Compositae","Pseudostifftia","","kingii","","","H.Rob.","gcc-75879","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosymblepharis guatemalensis","Pseudosymblepharis","","guatemalensis",NA,NA,"","","tro-35211731",TRUE,"1.1","Accepted","Pottiaceae","Pseudosymblepharis","","guatemalensis","","","(E.B. Bartram) B.H. Allen","tro-35211731","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudotaxiphyllum distichaceum","Pseudotaxiphyllum","","distichaceum",NA,NA,"","","tro-35184110",TRUE,"1.1","Accepted","Plagiotheciaceae","Pseudotaxiphyllum","","distichaceum","","","(Mitt.) Z. Iwats.","tro-35184110","Accepted",FALSE,FALSE,FALSE,2017-05-11
