"Bauhinia grandidieri","Bauhinia","","grandidieri",NA,NA,"","","ild-42428",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","grandidieri","","","Baill.","ild-42428","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia grevei","Bauhinia","","grevei",NA,NA,"","","ild-42429",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","grevei","","","Drake","ild-42429","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia hainanensis","Bauhinia","","hainanensis",NA,NA,"","","ild-43607",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","hainanensis","","","Merr. & Chun","ild-43607","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia hildebrandtii","Bauhinia","","hildebrandtii",NA,NA,"","","ild-42430",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","hildebrandtii","","","Vatke","ild-42430","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia hymenaeifolia","Bauhinia","","hymenaeifolia",NA,NA,"","","ild-10349",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","hymenaeifolia","","","Hemsl.","ild-10349","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia japonica","Bauhinia","","japonica",NA,NA,"","","ild-38568",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","japonica","","","Maxim.","ild-38568","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia jenningsii","Bauhinia","","jenningsii",NA,NA,"","","ild-10350",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","jenningsii","","","P.Wilson","ild-10350","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia kalantha","Bauhinia","","kalantha",NA,NA,"","","ild-807",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","kalantha","","","Harms","ild-807","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia leptantha","Bauhinia","","leptantha",NA,NA,"","","ild-10354",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","leptantha","","","Malme","ild-10354","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia longicuspis","Bauhinia","","longicuspis",NA,NA,"","","ild-20040",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","longicuspis","","","Benth.","ild-20040","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia longifolia","Bauhinia","","longifolia",NA,NA,"","","ild-24536",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","longifolia","","","(Bong.) Steud.","ild-24536","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia longipedicellata","Bauhinia","","longipedicellata",NA,NA,"","","ild-10356",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","longipedicellata","","","Ducke","ild-10356","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia longistipes","Bauhinia","","longistipes",NA,NA,"","","ild-43561",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","longistipes","","","T.Chen","ild-43561","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia lorantha","Bauhinia","","lorantha",NA,NA,"","","ild-46027",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","lorantha","","","Gagnep.","ild-46027","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia lunarioides","Bauhinia","","lunarioides",NA,NA,"","","tro-13000852",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","lunarioides","","","A. Gray ex S. Watson","tro-13000852","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia macranthera","Bauhinia","","macranthera",NA,NA,"","","ild-10358",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","macranthera","","","Hemsl.","ild-10358","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia madagascariensis","Bauhinia","","madagascariensis",NA,NA,"","","ild-42433",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","madagascariensis","","","Desv.","ild-42433","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia mendoncae","Bauhinia","","mendoncae",NA,NA,"","","ild-808",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","mendoncae","","","Torre & Hillc.","ild-808","Accepted",FALSE,FALSE,FALSE,2017-05-11
