"Hexachlamys emerichii","Hexachlamys","","emerichii",NA,NA,"","","kew-99021",TRUE,"1.1","Unresolved","Myrtaceae","Hexachlamys","","emerichii","","","Mattos","kew-99021","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hexacyrtis dickiana","Hexacyrtis","","dickiana",NA,NA,"","","kew-278021",TRUE,"1.1","Accepted","Colchicaceae","Hexacyrtis","","dickiana","","","Dinter","kew-278021","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hexalectris arizonica","Hexalectris","","arizonica",NA,NA,"","","kew-463332",TRUE,"1.1","Accepted","Orchidaceae","Hexalectris","","arizonica","","","(S.Watson) A.H.Kenn. & L.E.Watson","kew-463332","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hexalectris brevicaulis","Hexalectris","","brevicaulis",NA,NA,"","","kew-99073",TRUE,"1.1","Accepted","Orchidaceae","Hexalectris","","brevicaulis","","","L.O.Williams","kew-99073","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hexalectris colemanii","Hexalectris","","colemanii",NA,NA,"","","kew-463331",TRUE,"1.1","Accepted","Orchidaceae","Hexalectris","","colemanii","","","(Catling) A.H.Kenn. & L.E.Watson","kew-463331","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hexalectris grandiflora","Hexalectris","","grandiflora",NA,NA,"","","kew-99074",TRUE,"1.1","Accepted","Orchidaceae","Hexalectris","","grandiflora","","","(A.Rich. & Galeotti) L.O.Williams","kew-99074","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hexalectris nitida","Hexalectris","","nitida",NA,NA,"","","kew-99076",TRUE,"1.1","Accepted","Orchidaceae","Hexalectris","","nitida","","","L.O.Williams","kew-99076","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hexalectris parviflora","Hexalectris","","parviflora",NA,NA,"","","kew-99077",TRUE,"1.1","Accepted","Orchidaceae","Hexalectris","","parviflora","","","L.O.Williams","kew-99077","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hexalectris revoluta","Hexalectris","","revoluta",NA,NA,"","","kew-99078",TRUE,"1.1","Accepted","Orchidaceae","Hexalectris","","revoluta","","","Correll","kew-99078","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hexalectris spicata","Hexalectris","","spicata",NA,NA,"","","kew-99079",TRUE,"1.1","Accepted","Orchidaceae","Hexalectris","","spicata","","","(Walter) Barnhart","kew-99079","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hexalectris warnockii","Hexalectris","","warnockii",NA,NA,"","","kew-99084",TRUE,"1.1","Accepted","Orchidaceae","Hexalectris","","warnockii","","","Ames & Correll","kew-99084","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hexalobus monopetalus","Hexalobus","","monopetalus",NA,NA,"","","kew-2848918",TRUE,"1.1","Accepted","Annonaceae","Hexalobus","","monopetalus","","","(A.Rich.) Engl. & Diels","kew-2848918","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hexapterella gentianoides","Hexapterella","","gentianoides",NA,NA,"","","kew-249014",TRUE,"1.1","Accepted","Burmanniaceae","Hexapterella","","gentianoides","","","Urb.","kew-249014","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hexatheca fulva","Hexatheca","","fulva",NA,NA,"","","kew-2848994",TRUE,"1.1","Unresolved","Gesneriaceae","Hexatheca","","fulva","","","C.B.Clarke","kew-2848994","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hexinia polydichotoma","Hexinia","","polydichotoma",NA,NA,"","","gcc-101223",TRUE,"1.1","Synonym","Compositae","Launaea","","polydichotoma","","","(Ostenf.) Amin ex N.Kilian","gcc-115488","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Heynea trijuga","Heynea","","trijuga",NA,NA,"","","kew-2849031",TRUE,"1.1","Accepted","Meliaceae","Heynea","","trijuga","","","Roxb. ex Sims","kew-2849031","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Heywoodia lucens","Heywoodia","","lucens",NA,NA,"","","kew-99120",TRUE,"1.1","Accepted","Phyllanthaceae","Heywoodia","","lucens","","","Sim","kew-99120","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Hibanobambusa tranquillans","Hibanobambusa","","tranquillans",NA,NA,"","","kew-387093",TRUE,"1.1","Unresolved","Poaceae","Hibanobambusa","","tranquillans","","","(Koidz.) Maruy. & H.Okamura","kew-387093","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia amplexicaulis","Hibbertia","","amplexicaulis",NA,NA,"","","kew-2849047",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","amplexicaulis","","","Steud.","kew-2849047","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia aspera","Hibbertia","","aspera",NA,NA,"","","kew-2849061",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","aspera","","","DC.","kew-2849061","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia banksii","Hibbertia","","banksii",NA,NA,"","","kew-2849073",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","banksii","","","Benth.","kew-2849073","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia baudouinii","Hibbertia","","baudouinii",NA,NA,"","","kew-2849078",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","baudouinii","","","Brongn. & Gris","kew-2849078","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia bracteata","Hibbertia","","bracteata",NA,NA,"","","kew-2849090",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","bracteata","","","Turcz.","kew-2849090","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia commutata","Hibbertia","","commutata",NA,NA,"","","kew-2849111",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","commutata","","","Steud.","kew-2849111","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia conspicua","Hibbertia","","conspicua",NA,NA,"","","kew-2849115",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","conspicua","","","Gilg","kew-2849115","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia cuneiformis","Hibbertia","","cuneiformis",NA,NA,"","","kew-2849124",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","cuneiformis","","","Sm.","kew-2849124","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Hibbertia dentata","Hibbertia","","dentata",NA,NA,"","","kew-2849134",TRUE,"1.1","Unresolved","Dilleniaceae","Hibbertia","","dentata","","","R.Br. ex DC.","kew-2849134","Unresolved",FALSE,FALSE,FALSE,2017-05-11
